transaction_id,vendor_id,department,region,procurement_method,contract_amount,invoice_amount,claimed_units,verified_units,number_of_bidders,tender_duration_days,has_checker,has_approver,coi_declared,past_complaints_12m,variation_order_count,variation_order_amount,late_delivery_days,duplicate_invoice_flag,round_amount_flag,split_purchase_flag,invoice_contract_ratio,invoice_contract_variance,claim_variance_units,claim_variance_pct,direct_award_flag,emergency_procurement_flag,single_bidder_flag,short_tender_flag,missing_checker_flag,missing_approver_flag,complaint_flag,vo_amount_ratio,late_delivery_flag,risk_score,risk_level,review_required
TXN-000837,VEND-0048,Operations,Southern,Direct Award,38661.93,35279.28,510,426,3,14,1,1,0,0,1,4683.77,1,0,0,0,0.9125,-3382.65,84,0.1972,1,0,0,0,0,0,0,0.1211,0,30,Medium,No
TXN-000838,VEND-0120,Project Management,East Coast,Panel Vendor,22783.98,19465.95,82,82,3,18,1,1,0,0,0,0.0,5,0,0,0,0.8544,-3318.03,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000839,VEND-0044,Corporate Services,East Coast,Emergency Procurement,39206.04,31125.91,315,315,3,2,1,1,0,0,0,0.0,5,0,0,0,0.7939,-8080.13,0,0.0,0,1,0,1,0,0,0,0.0,0,20,Low,No
TXN-000840,VEND-0054,Operations,Northern,Direct Award,29916.58,27045.34,392,392,1,9,1,1,0,0,1,2871.95,8,0,0,0,0.904,-2871.24,0,0.0,1,0,1,0,0,0,0,0.096,0,20,Low,No
TXN-000841,VEND-0050,Facilities,Central,RFQ,16512.74,23411.92,16,9,1,13,1,1,0,3,3,2029.26,9,0,0,1,1.4178,6899.18,7,0.7778,0,0,1,0,0,0,1,0.1229,0,100,Critical,Yes
TXN-000842,VEND-0004,Facilities,Central,Open Tender,25918.36,22187.71,668,480,5,27,1,1,0,0,0,0.0,2,0,0,0,0.8561,-3730.65,188,0.3917,0,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000843,VEND-0093,Project Management,Central,Direct Award,116413.29,120000.0,299,299,3,7,1,1,0,0,0,0.0,2,0,1,0,1.0308,3586.71,0,0.0,1,0,0,0,0,0,0,0.0,0,35,Medium,No
TXN-000844,VEND-0054,Finance,Central,Panel Vendor,30950.95,26293.96,175,175,8,15,1,1,0,0,0,0.0,13,0,0,0,0.8495,-4656.99,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000845,VEND-0075,Procurement,Northern,Open Tender,3289.51,2550.52,121,121,2,19,1,1,0,0,0,0.0,2,0,0,0,0.7753,-738.99,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000846,VEND-0072,IT,Central,Panel Vendor,50632.37,39961.39,454,454,3,30,1,1,0,0,0,0.0,9,0,0,0,0.7892,-10670.98,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000847,VEND-0120,Procurement,Sabah,RFQ,24967.68,20211.84,405,405,4,10,1,1,0,0,0,0.0,5,0,0,0,0.8095,-4755.84,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000848,VEND-0048,Corporate Services,Northern,Open Tender,49070.94,41000.0,260,260,8,50,1,1,0,0,0,0.0,3,0,1,0,0.8355,-8070.94,0,0.0,0,0,0,0,0,0,0,0.0,0,5,Low,No
TXN-000849,VEND-0115,Project Management,Southern,RFQ,11609.9,10639.93,19,19,4,11,1,1,0,4,1,1482.86,48,0,0,1,0.9165,-969.97,0,0.0,0,0,0,0,0,0,1,0.1277,1,50,High,Yes
TXN-000850,VEND-0066,Finance,Northern,RFQ,21196.49,22713.8,381,356,4,13,1,1,0,2,0,0.0,11,0,0,1,1.0716,1517.31,25,0.0702,0,0,0,0,0,0,1,0.0,0,70,High,Yes
TXN-000851,VEND-0006,Facilities,Sabah,RFQ,120248.16,112473.62,411,411,8,15,1,1,0,0,0,0.0,5,0,0,0,0.9353,-7774.54,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000852,VEND-0091,Project Management,Sarawak,Direct Award,42516.82,41258.46,348,348,2,9,1,1,0,0,1,1591.75,3,0,0,0,0.9704,-1258.36,0,0.0,1,0,0,0,0,0,0,0.0374,0,10,Low,No
TXN-000853,VEND-0063,Procurement,Southern,Open Tender,32157.15,36543.69,183,183,8,48,1,1,0,0,0,0.0,9,0,0,0,1.1364,4386.54,0,0.0,0,0,0,0,0,0,0,0.0,0,20,Low,No
TXN-000854,VEND-0021,Procurement,Northern,RFQ,33652.52,24370.69,39,39,8,14,1,1,0,0,1,5220.31,8,0,0,0,0.7242,-9281.83,0,0.0,0,0,0,0,0,0,0,0.1551,0,0,Low,No
TXN-000855,VEND-0097,Operations,Sarawak,Direct Award,36860.68,35484.35,90,90,3,13,0,1,0,0,0,0.0,5,0,0,0,0.9627,-1376.33,0,0.0,1,0,0,0,1,0,0,0.0,0,25,Medium,No
TXN-000856,VEND-0098,Procurement,Central,RFQ,51434.95,40943.9,299,299,5,12,1,1,0,0,0,0.0,9,0,0,0,0.796,-10491.05,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000857,VEND-0052,Finance,Southern,Panel Vendor,7766.69,8376.97,291,180,4,33,1,1,0,0,3,1271.81,18,0,0,0,1.0786,610.28,111,0.6167,0,0,0,0,0,0,0,0.1638,1,65,High,Yes
TXN-000858,VEND-0003,Procurement,Northern,RFQ,18389.51,14423.92,369,369,1,13,1,1,0,0,2,2419.12,14,0,0,0,0.7844,-3965.59,0,0.0,0,0,1,0,0,0,0,0.1315,0,10,Low,No
TXN-000859,VEND-0055,Procurement,Sarawak,Open Tender,67384.59,74232.69,497,497,1,36,1,1,0,1,0,0.0,13,0,0,0,1.1016,6848.1,0,0.0,0,0,1,0,0,0,1,0.0,0,40,Medium,No
TXN-000860,VEND-0005,Operations,Southern,Direct Award,10016.07,8708.46,315,308,1,12,1,1,0,0,0,0.0,3,0,0,0,0.8694,-1307.61,7,0.0227,1,0,1,0,0,0,0,0.0,0,40,Medium,No
TXN-000861,VEND-0028,Procurement,Central,Panel Vendor,24235.04,21012.58,196,196,8,50,1,1,0,0,0,0.0,5,0,0,0,0.867,-3222.46,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000862,VEND-0100,Operations,East Coast,Emergency Procurement,11436.22,10840.7,168,168,1,1,1,1,0,0,0,0.0,21,0,0,0,0.9479,-595.52,0,0.0,0,1,1,1,0,0,0,0.0,1,35,Medium,No
TXN-000863,VEND-0099,Procurement,Southern,RFQ,137523.4,109133.67,413,249,3,15,1,1,0,0,0,0.0,8,0,0,0,0.7936,-28389.73,164,0.6586,0,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000864,VEND-0038,Facilities,Southern,Direct Award,8248.57,7200.0,94,89,1,13,1,1,0,6,3,631.4,14,0,1,0,0.8729,-1048.57,5,0.0562,1,0,1,0,0,0,1,0.0765,0,75,Critical,Yes
TXN-000865,VEND-0059,Project Management,Central,Open Tender,11624.62,8702.92,138,138,5,39,1,1,0,5,0,0.0,0,0,0,0,0.7487,-2921.7,0,0.0,0,0,0,0,0,0,1,0.0,0,20,Low,No
TXN-000866,VEND-0026,Project Management,Sarawak,Direct Award,7120.52,5483.73,19,19,2,8,0,1,0,0,6,509.15,25,0,0,1,0.7701,-1636.79,0,0.0,1,0,0,0,1,0,0,0.0715,1,60,High,Yes
TXN-000867,VEND-0029,Facilities,Northern,Direct Award,82923.04,95059.41,52,31,1,14,1,1,0,0,1,7578.74,13,0,0,0,1.1464,12136.37,21,0.6774,1,0,1,0,0,0,0,0.0914,0,70,High,Yes
TXN-000868,VEND-0093,Facilities,Southern,Panel Vendor,81375.81,74000.0,472,472,1,28,1,1,0,0,0,0.0,1,0,1,0,0.9094,-7375.81,0,0.0,0,0,1,0,0,0,0,0.0,0,15,Low,No
TXN-000869,VEND-0029,Procurement,Northern,RFQ,16107.09,12674.62,223,223,4,7,1,1,0,0,0,0.0,10,0,0,0,0.7869,-3432.47,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000870,VEND-0045,Corporate Services,East Coast,Panel Vendor,30095.0,31000.0,146,146,4,55,1,0,0,1,0,0.0,5,0,1,0,1.0301,905.0,0,0.0,0,0,0,0,0,1,1,0.0,0,55,High,Yes
TXN-000871,VEND-0025,Project Management,Central,RFQ,22241.7,21864.84,398,398,8,20,1,1,0,0,1,2558.88,7,0,0,0,0.9831,-376.86,0,0.0,0,0,0,0,0,0,0,0.115,0,0,Low,No
TXN-000872,VEND-0072,Operations,East Coast,Emergency Procurement,42242.86,31938.4,201,201,1,4,0,1,0,0,0,0.0,3,0,0,0,0.7561,-10304.46,0,0.0,0,1,1,1,1,0,0,0.0,0,45,Medium,No
TXN-000873,VEND-0066,Operations,Southern,RFQ,20671.79,16368.0,21,21,7,9,1,1,1,0,1,7729.83,14,0,0,0,0.7918,-4303.79,0,0.0,0,0,0,0,0,0,0,0.3739,0,30,Medium,No
TXN-000874,VEND-0010,Project Management,Southern,Direct Award,4806.08,5012.26,361,361,2,14,1,1,1,0,2,486.65,5,1,0,0,1.0429,206.18,0,0.0,1,0,0,0,0,0,0,0.1013,0,75,Critical,Yes
TXN-000875,VEND-0105,Project Management,Central,Open Tender,42248.39,37518.07,35,35,7,53,1,1,0,0,0,0.0,4,0,0,0,0.888,-4730.32,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000876,VEND-0042,Project Management,Central,Open Tender,37352.21,32997.09,366,366,3,43,1,1,0,0,2,4686.88,25,0,0,0,0.8834,-4355.12,0,0.0,0,0,0,0,0,0,0,0.1255,1,5,Low,No
TXN-000877,VEND-0005,Procurement,Sarawak,RFQ,145336.36,141195.01,457,457,4,17,1,1,0,0,2,12422.5,5,0,0,0,0.9715,-4141.35,0,0.0,0,0,0,0,0,0,0,0.0855,0,0,Low,No
TXN-000878,VEND-0064,Facilities,East Coast,Direct Award,20667.5,16427.97,371,371,1,1,1,1,0,2,1,601.09,18,0,0,1,0.7949,-4239.53,0,0.0,1,0,1,1,0,0,1,0.0291,1,65,High,Yes
TXN-000879,VEND-0026,Facilities,Central,RFQ,27974.6,22143.43,443,443,2,10,1,1,0,0,1,1018.73,4,0,0,0,0.7916,-5831.17,0,0.0,0,0,0,0,0,0,0,0.0364,0,0,Low,No
TXN-000880,VEND-0092,Procurement,Sarawak,Open Tender,19390.35,18934.09,6,6,7,42,1,1,0,0,0,0.0,0,0,0,0,0.9765,-456.26,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000881,VEND-0055,Project Management,Northern,Open Tender,31665.36,43078.25,220,220,6,22,1,1,0,0,0,0.0,9,0,0,0,1.3604,11412.89,0,0.0,0,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000882,VEND-0017,Procurement,Southern,Open Tender,28018.38,35122.75,244,244,6,46,1,1,0,0,0,0.0,29,0,0,0,1.2536,7104.37,0,0.0,0,0,0,0,0,0,0,0.0,1,35,Medium,No
TXN-000883,VEND-0016,Facilities,Central,Direct Award,32863.17,38599.37,92,92,1,14,1,1,0,0,1,3525.74,3,0,0,0,1.1745,5736.2,0,0.0,1,0,1,0,0,0,0,0.1073,0,40,Medium,No
TXN-000884,VEND-0006,Procurement,East Coast,RFQ,69949.76,80000.0,79,79,3,13,1,1,0,0,0,0.0,27,0,1,1,1.1437,10050.24,0,0.0,0,0,0,0,0,0,0,0.0,1,50,High,Yes
TXN-000885,VEND-0015,Corporate Services,Central,Open Tender,27908.53,31402.93,299,276,7,35,1,0,0,0,2,3539.17,2,0,0,0,1.1252,3494.4,23,0.0833,0,0,0,0,0,1,0,0.1268,0,60,High,Yes
TXN-000886,VEND-0007,Project Management,East Coast,Open Tender,104421.21,95773.82,172,172,2,53,1,0,0,0,5,11248.63,1,0,0,0,0.9172,-8647.39,0,0.0,0,0,0,0,0,1,0,0.1077,0,30,Medium,No
TXN-000887,VEND-0118,Operations,Central,RFQ,29631.4,25595.01,422,422,6,15,1,1,0,2,0,0.0,6,1,0,0,0.8638,-4036.39,0,0.0,0,0,0,0,0,0,1,0.0,0,35,Medium,No
TXN-000888,VEND-0072,Procurement,Northern,Open Tender,12316.5,9892.25,327,317,3,6,1,1,0,0,0,0.0,12,0,0,0,0.8032,-2424.25,10,0.0315,0,0,0,1,0,0,0,0.0,0,30,Medium,No
TXN-000889,VEND-0061,Project Management,Central,Open Tender,54180.74,44734.52,434,434,6,3,1,1,0,0,1,8278.65,6,0,0,0,0.8257,-9446.22,0,0.0,0,0,0,1,0,0,0,0.1528,0,10,Low,No
TXN-000890,VEND-0099,Finance,Sabah,Open Tender,71340.32,84017.89,287,287,6,48,1,1,0,0,1,19692.5,4,0,0,0,1.1777,12677.57,0,0.0,0,0,0,0,0,0,0,0.276,0,30,Medium,No
TXN-000891,VEND-0054,Finance,Central,Open Tender,5477.27,5006.08,30,30,6,44,1,1,0,0,0,0.0,11,0,0,0,0.914,-471.19,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000892,VEND-0041,IT,East Coast,Direct Award,24838.45,21349.26,494,494,1,10,1,1,0,0,1,2806.16,26,0,0,0,0.8595,-3489.19,0,0.0,1,0,1,0,0,0,0,0.113,1,25,Medium,No
TXN-000893,VEND-0110,Project Management,Northern,Open Tender,86743.06,72000.0,142,133,8,19,1,1,0,2,2,12876.16,11,0,1,0,0.83,-14743.06,9,0.0677,0,0,0,0,0,0,1,0.1484,0,35,Medium,No
TXN-000894,VEND-0068,Operations,Central,Open Tender,53573.62,45156.18,289,289,4,45,1,1,0,0,1,5300.07,2,0,0,0,0.8429,-8417.44,0,0.0,0,0,0,0,0,0,0,0.0989,0,0,Low,No
TXN-000895,VEND-0012,Corporate Services,Sarawak,Direct Award,91252.91,74494.02,278,278,1,12,1,1,0,0,0,0.0,1,0,0,0,0.8163,-16758.89,0,0.0,1,0,1,0,0,0,0,0.0,0,20,Low,No
TXN-000896,VEND-0003,Procurement,Northern,Open Tender,27197.18,20819.21,484,484,3,45,1,1,0,0,0,0.0,1,0,0,0,0.7655,-6377.97,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000897,VEND-0089,Procurement,Central,Panel Vendor,30305.24,22113.23,478,478,5,28,1,1,0,0,0,0.0,11,0,0,0,0.7297,-8192.01,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000898,VEND-0046,Facilities,Central,Open Tender,51073.47,57432.47,255,229,5,22,1,1,1,2,0,0.0,28,0,0,1,1.1245,6359.0,26,0.1135,0,0,0,0,0,0,1,0.0,1,95,Critical,Yes
TXN-000899,VEND-0032,IT,Southern,Open Tender,7502.28,5766.11,465,465,2,14,1,1,0,0,0,0.0,0,0,0,0,0.7686,-1736.17,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000900,VEND-0072,Finance,Southern,RFQ,45826.12,36299.13,464,464,8,21,1,1,0,0,1,2541.09,10,0,0,0,0.7921,-9526.99,0,0.0,0,0,0,0,0,0,0,0.0555,0,0,Low,No
TXN-000901,VEND-0055,Finance,Sarawak,Emergency Procurement,8551.97,8846.17,238,238,1,4,1,0,0,1,1,531.86,13,0,0,0,1.0344,294.2,0,0.0,0,1,1,1,0,1,1,0.0622,0,80,Critical,Yes
TXN-000902,VEND-0118,IT,Sarawak,Open Tender,14160.86,13000.0,285,233,7,45,1,1,0,0,5,1109.26,11,0,1,0,0.918,-1160.86,52,0.2232,0,0,0,0,0,0,0,0.0783,0,35,Medium,No
TXN-000903,VEND-0083,Finance,Central,Open Tender,12201.72,16211.49,88,88,3,41,1,1,0,0,0,0.0,4,0,0,0,1.3286,4009.77,0,0.0,0,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000904,VEND-0097,Operations,Northern,Direct Award,49984.33,61000.0,177,154,1,5,1,1,0,3,0,0.0,19,0,1,1,1.2204,11015.67,23,0.1494,1,0,1,1,0,0,1,0.0,1,100,Critical,Yes
TXN-000905,VEND-0041,Facilities,Sabah,RFQ,264580.27,205758.54,144,144,3,11,1,1,0,0,0,0.0,6,0,0,0,0.7777,-58821.73,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000906,VEND-0012,Procurement,Sarawak,Panel Vendor,10944.71,9002.31,230,230,3,46,0,1,0,0,2,357.95,6,0,0,0,0.8225,-1942.4,0,0.0,0,0,0,0,1,0,0,0.0327,0,15,Low,No
TXN-000907,VEND-0031,Operations,Central,RFQ,24391.45,21982.63,460,460,3,18,1,0,0,0,5,3889.4,7,0,0,0,0.9012,-2408.82,0,0.0,0,0,0,0,0,1,0,0.1595,0,30,Medium,No
TXN-000908,VEND-0053,Project Management,Central,Open Tender,80523.54,72000.0,288,288,4,27,1,1,0,0,0,0.0,83,1,1,0,0.8941,-8523.54,0,0.0,0,0,0,0,0,0,0,0.0,1,40,Medium,No
TXN-000909,VEND-0045,Corporate Services,Northern,RFQ,61231.56,54282.46,140,140,4,15,1,1,0,0,0,0.0,0,0,0,0,0.8865,-6949.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000910,VEND-0036,Operations,Central,Open Tender,75928.45,96482.02,85,85,7,46,1,1,0,0,0,0.0,8,0,0,0,1.2707,20553.57,0,0.0,0,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000911,VEND-0105,Facilities,Northern,Emergency Procurement,26494.29,21799.6,372,263,1,2,0,0,1,0,3,2760.32,31,0,0,0,0.8228,-4694.69,109,0.4144,0,1,1,1,1,1,0,0.1042,1,100,Critical,Yes
TXN-000912,VEND-0035,Project Management,Southern,RFQ,22886.98,18980.3,316,316,8,15,1,1,0,0,0,0.0,7,0,0,0,0.8293,-3906.68,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000913,VEND-0101,Finance,Sabah,Direct Award,17853.66,14882.4,66,66,3,3,1,1,0,0,4,2360.33,14,0,0,0,0.8336,-2971.26,0,0.0,1,0,0,1,0,0,0,0.1322,0,30,Medium,No
TXN-000914,VEND-0058,Procurement,Central,Open Tender,3535.33,2560.25,435,435,6,24,1,1,0,0,1,289.15,3,0,0,0,0.7242,-975.08,0,0.0,0,0,0,0,0,0,0,0.0818,0,0,Low,No
TXN-000915,VEND-0084,Facilities,East Coast,Direct Award,77324.73,72108.07,317,317,1,10,1,1,0,0,1,10508.13,13,0,0,0,0.9325,-5216.66,0,0.0,1,0,1,0,0,0,0,0.1359,0,20,Low,No
TXN-000916,VEND-0012,Corporate Services,East Coast,Open Tender,39618.73,29000.0,91,83,5,43,1,1,0,0,1,4209.96,8,0,1,0,0.732,-10618.73,8,0.0964,0,0,0,0,0,0,0,0.1063,0,25,Medium,No
TXN-000917,VEND-0110,Facilities,Southern,Direct Award,135340.89,143848.54,482,482,1,14,1,1,0,0,1,13604.93,2,0,0,1,1.0629,8507.65,0,0.0,1,0,1,0,0,0,0,0.1005,0,60,High,Yes
TXN-000918,VEND-0037,Facilities,Central,RFQ,7036.96,6536.5,190,190,3,5,1,1,0,0,0,0.0,2,0,0,1,0.9289,-500.46,0,0.0,0,0,0,1,0,0,0,0.0,0,30,Medium,No
TXN-000919,VEND-0019,Operations,Northern,Panel Vendor,194289.22,189990.36,366,366,3,36,1,1,0,0,0,0.0,16,0,0,0,0.9779,-4298.86,0,0.0,0,0,0,0,0,0,0,0.0,1,5,Low,No
TXN-000920,VEND-0108,Finance,Central,RFQ,7532.33,10409.06,429,429,6,15,1,1,0,0,0,0.0,10,0,0,0,1.3819,2876.73,0,0.0,0,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000921,VEND-0007,Corporate Services,East Coast,Open Tender,18986.37,21000.0,235,235,4,2,1,1,0,0,1,401.72,3,0,1,0,1.1061,2013.63,0,0.0,0,0,0,1,0,0,0,0.0212,0,35,Medium,No
TXN-000922,VEND-0050,Project Management,East Coast,Open Tender,35285.57,26694.72,115,115,7,39,1,1,0,0,0,0.0,5,0,0,0,0.7565,-8590.85,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000923,VEND-0017,Operations,Southern,Panel Vendor,164020.67,138079.35,127,127,2,33,1,1,0,0,0,0.0,11,0,0,0,0.8418,-25941.32,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000924,VEND-0110,Project Management,Southern,Panel Vendor,12181.27,10108.86,26,22,1,1,1,1,0,0,1,1602.13,12,0,0,0,0.8299,-2072.41,4,0.1818,0,0,1,1,0,0,0,0.1315,0,40,Medium,No
TXN-000925,VEND-0021,Procurement,Sarawak,Open Tender,25487.78,27240.79,338,338,2,20,1,1,0,0,0,0.0,3,1,0,0,1.0688,1753.01,0,0.0,0,0,0,0,0,0,0,0.0,0,45,Medium,No
TXN-000926,VEND-0006,Procurement,Northern,RFQ,44388.31,51046.9,300,300,8,18,1,1,0,0,0,0.0,9,0,0,0,1.15,6658.59,0,0.0,0,0,0,0,0,0,0,0.0,0,20,Low,No
TXN-000927,VEND-0088,IT,Central,Open Tender,5133.47,5676.13,17,17,1,46,1,1,0,0,5,245.48,8,0,0,1,1.1057,542.66,0,0.0,0,0,1,0,0,0,0,0.0478,0,60,High,Yes
TXN-000928,VEND-0108,Project Management,East Coast,Direct Award,35907.66,34464.7,129,78,1,13,1,1,0,0,0,0.0,27,0,0,0,0.9598,-1442.96,51,0.6538,1,0,1,0,0,0,0,0.0,1,55,High,Yes
TXN-000929,VEND-0014,Finance,Sabah,Open Tender,60651.54,68520.55,479,479,4,58,1,1,0,0,2,3169.07,5,0,0,0,1.1297,7869.01,0,0.0,0,0,0,0,0,0,0,0.0523,0,20,Low,No
TXN-000930,VEND-0041,Facilities,Sarawak,RFQ,32440.79,24776.8,342,342,2,14,1,1,0,0,0,0.0,7,0,0,0,0.7638,-7663.99,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000931,VEND-0069,Operations,Sarawak,Open Tender,479130.01,380000.0,295,295,7,33,1,1,0,0,1,58554.62,2,0,1,0,0.7931,-99130.01,0,0.0,0,0,0,0,0,0,0,0.1222,0,5,Low,No
TXN-000932,VEND-0011,Procurement,Southern,Open Tender,24362.0,22373.74,49,44,4,3,1,1,0,0,0,0.0,0,0,0,0,0.9184,-1988.26,5,0.1136,0,0,0,1,0,0,0,0.0,0,30,Medium,No
TXN-000933,VEND-0065,Facilities,Central,Open Tender,41370.24,46962.87,309,309,1,49,0,1,0,0,0,0.0,3,0,0,0,1.1352,5592.63,0,0.0,0,0,1,0,1,0,0,0.0,0,45,Medium,No
TXN-000934,VEND-0008,Corporate Services,Central,Open Tender,6670.38,6967.08,444,444,4,5,1,1,0,0,2,345.5,1,0,0,0,1.0445,296.7,0,0.0,0,0,0,1,0,0,0,0.0518,0,30,Medium,No
TXN-000935,VEND-0024,Project Management,Central,Open Tender,82074.72,103235.98,278,278,1,54,0,1,0,0,5,10609.13,10,0,0,0,1.2578,21161.26,0,0.0,0,0,1,0,1,0,0,0.1293,0,65,High,Yes
TXN-000936,VEND-0090,IT,East Coast,RFQ,18862.56,13942.06,481,481,7,11,1,1,0,0,0,0.0,8,1,0,0,0.7391,-4920.5,0,0.0,0,0,0,0,0,0,0,0.0,0,25,Medium,No
TXN-000937,VEND-0103,Procurement,Southern,Direct Award,12232.23,11540.52,135,130,3,13,1,1,0,0,0,0.0,10,0,0,0,0.9435,-691.71,5,0.0385,1,0,0,0,0,0,0,0.0,0,30,Medium,No
TXN-000938,VEND-0105,Procurement,Northern,Open Tender,22219.13,25710.17,322,277,3,31,0,0,1,1,0,0.0,4,0,0,0,1.1571,3491.04,45,0.1625,0,0,0,0,1,1,1,0.0,0,100,Critical,Yes
TXN-000939,VEND-0016,Procurement,Northern,Open Tender,3338.04,4100.0,453,453,1,30,1,1,0,0,0,0.0,6,0,1,0,1.2283,761.96,0,0.0,0,0,1,0,0,0,0,0.0,0,45,Medium,No
TXN-000940,VEND-0106,Finance,Central,Open Tender,13113.56,10059.27,13,13,7,51,1,1,0,0,0,0.0,3,0,0,0,0.7671,-3054.29,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000941,VEND-0036,Project Management,Sarawak,Open Tender,28057.43,40345.9,422,402,1,58,1,1,0,0,2,1401.57,89,0,0,0,1.438,12288.47,20,0.0498,0,0,1,0,0,0,0,0.05,1,70,High,Yes
TXN-000942,VEND-0091,IT,Southern,Open Tender,20045.38,17440.95,629,361,2,45,0,1,0,0,1,3596.08,27,0,0,0,0.8701,-2604.43,268,0.7424,0,0,0,0,1,0,0,0.1794,1,50,High,Yes
TXN-000943,VEND-0095,Project Management,East Coast,Open Tender,13410.77,10558.82,279,279,8,55,1,1,0,0,1,382.13,8,0,0,0,0.7873,-2851.95,0,0.0,0,0,0,0,0,0,0,0.0285,0,0,Low,No
TXN-000944,VEND-0026,IT,Northern,RFQ,13558.96,12422.26,71,71,1,20,1,0,0,0,0,0.0,10,0,0,0,0.9162,-1136.7,0,0.0,0,0,1,0,0,1,0,0.0,0,30,Medium,No
TXN-000945,VEND-0045,Project Management,Central,Panel Vendor,27495.57,24545.58,314,256,4,15,1,1,0,1,5,3715.87,15,1,0,1,0.8927,-2949.99,58,0.2266,0,0,0,0,0,0,1,0.1351,1,90,Critical,Yes
TXN-000946,VEND-0051,Operations,Central,Open Tender,25830.75,25451.63,366,366,1,55,1,1,0,2,2,561.49,8,0,0,1,0.9853,-379.12,0,0.0,0,0,1,0,0,0,1,0.0217,0,40,Medium,No
TXN-000947,VEND-0092,Facilities,Sarawak,RFQ,81283.83,76468.47,342,342,4,19,1,1,0,2,0,0.0,8,0,0,0,0.9408,-4815.36,0,0.0,0,0,0,0,0,0,1,0.0,0,10,Low,No
TXN-000948,VEND-0008,Corporate Services,Northern,Panel Vendor,39689.9,29000.0,263,263,3,60,1,1,0,0,0,0.0,22,0,1,0,0.7307,-10689.9,0,0.0,0,0,0,0,0,0,0,0.0,1,10,Low,No
TXN-000949,VEND-0081,Project Management,Sabah,Panel Vendor,63970.0,58733.3,158,152,8,35,0,1,1,1,0,0.0,22,0,0,0,0.9181,-5236.7,6,0.0395,0,0,0,0,1,0,1,0.0,1,70,High,Yes
TXN-000950,VEND-0111,IT,Central,Direct Award,36019.05,30000.0,23,23,1,7,1,1,0,0,0,0.0,12,0,1,0,0.8329,-6019.05,0,0.0,1,0,1,0,0,0,0,0.0,0,25,Medium,No
TXN-000951,VEND-0088,Operations,East Coast,Open Tender,73137.26,78982.82,489,466,2,46,1,1,1,1,0,0.0,4,1,0,0,1.0799,5845.56,23,0.0494,0,0,0,0,0,0,1,0.0,0,95,Critical,Yes
TXN-000952,VEND-0105,Procurement,Central,Panel Vendor,90252.19,68604.58,374,374,3,19,1,1,0,0,0,0.0,3,0,0,0,0.7601,-21647.61,0,0.0,0,0,0,0,0,0,0,0.0,0,0,Low,No
TXN-000953,VEND-0101,Procurement,Northern,Open Tender,17922.36,19492.13,92,92,6,14,1,1,0,0,2,3105.8,12,0,0,0,1.0876,1569.77,0,0.0,0,0,0,0,0,0,0,0.1733,0,20,Low,No
TXN-000954,VEND-0069,Project Management,Central,Open Tender,12342.81,10916.22,322,322,2,43,1,1,0,0,1,1274.33,6,0,0,0,0.8844,-1426.59,0,0.0,0,0,0,0,0,0,0,0.1032,0,0,Low,No
TXN-000955,VEND-0035,Project Management,Sarawak,Panel Vendor,23904.73,17000.0,461,461,6,37,1,1,0,0,4,8710.56,1,0,1,0,0.7112,-6904.73,0,0.0,0,0,0,0,0,0,0,0.3644,0,25,Medium,No
TXN-000956,VEND-0057,Project Management,Central,Open Tender,49592.03,36650.77,413,387,7,2,0,0,0,0,0,0.0,9,0,0,0,0.739,-12941.26,26,0.0672,0,0,0,1,1,1,0,0.0,0,65,High,Yes
